question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,r1,r2,s,ground_truth
343e677a-7a7b-4c9d-9e52-2b673485deac,0.61541563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,1.1660432,0
343e677a-7a7b-4c9d-9e52-2b673485deac,0.5998016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55317026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,1.1529719,0
343e677a-7a7b-4c9d-9e52-2b673485deac,0.5728824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5069293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.22314355131420976,1.0798117,1
343e677a-7a7b-4c9d-9e52-2b673485deac,0.52606714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5069293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.18232155679395462,1.0329964,0
343e677a-7a7b-4c9d-9e52-2b673485deac,0.499258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44880933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.9480673,0
343e677a-7a7b-4c9d-9e52-2b673485deac,0.31240672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,0.13353139262452263,0.600331,0
343e677a-7a7b-4c9d-9e52-2b673485deac,0.30991578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28404343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,0.11778303565638346,0.5939592,0
343e677a-7a7b-4c9d-9e52-2b673485deac,0.27461553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,0.1053605156578263,0.5387089,0
343e677a-7a7b-4c9d-9e52-2b673485deac,0.27485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25721937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9,0.09531017980432487,0.5320786,0
f38f6f8b-a624-427d-881b-0f8c6358b71a,0.64383507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0,0.6931471805599453,1.2592485,0
f38f6f8b-a624-427d-881b-0f8c6358b71a,0.61541563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,1,0.4054651081081644,1.1660432,0
f38f6f8b-a624-427d-881b-0f8c6358b71a,0.6130539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5438895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,2,0.2876820724517809,1.1569434,1
f38f6f8b-a624-427d-881b-0f8c6358b71a,0.5998016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55317026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,1.1529719,0
f38f6f8b-a624-427d-881b-0f8c6358b71a,0.41866255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39732617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,4,0.18232155679395462,0.8159887,0
f38f6f8b-a624-427d-881b-0f8c6358b71a,0.3636693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30598283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,5,0.1541506798272583,0.6696521,0
f38f6f8b-a624-427d-881b-0f8c6358b71a,0.31240672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.600331,0
f38f6f8b-a624-427d-881b-0f8c6358b71a,0.2980232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,0.5621166,0
f38f6f8b-a624-427d-881b-0f8c6358b71a,0.27461553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,0.5387089,0
f38f6f8b-a624-427d-881b-0f8c6358b71a,0.24798495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2066054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,9,0.09531017980432487,0.45459035,0
bd1ff5d5-5e39-4f2c-8690-a82148af55b4,0.61541563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6931471805599453,1.1660432,1
bd1ff5d5-5e39-4f2c-8690-a82148af55b4,0.5998016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55317026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.4054651081081644,1.1529719,0
bd1ff5d5-5e39-4f2c-8690-a82148af55b4,0.53518635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4824012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.2876820724517809,1.0175875,0
bd1ff5d5-5e39-4f2c-8690-a82148af55b4,0.31240672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.22314355131420976,0.600331,0
bd1ff5d5-5e39-4f2c-8690-a82148af55b4,0.2980232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.18232155679395462,0.5621166,0
bd1ff5d5-5e39-4f2c-8690-a82148af55b4,0.27461553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.1541506798272583,0.5387089,0
bd1ff5d5-5e39-4f2c-8690-a82148af55b4,0.27461553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.13353139262452263,0.5387089,0
f43e5801-1554-4aea-9459-5d456fd87ced,3.5461166,0.22341514,0.0,0.22341514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3924227,0.23879491,0.0,0.23879491,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,6.9385395,1
f43e5801-1554-4aea-9459-5d456fd87ced,2.1743188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9281961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,4.1025147,0
f43e5801-1554-4aea-9459-5d456fd87ced,1.6808455,0.33407176,0.20913868,0.33407176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4899466,0.27056706,0.18274952,0.27056706,0.0,0.0,0.0,0.0,0.4375,2,0.2876820724517809,3.170792,0
f43e5801-1554-4aea-9459-5d456fd87ced,1.5387901,0.07099581,0.0,0.07099581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2897857,0.04359158,0.0,0.04359158,0.0,0.0,0.0,0.0,0.4375,3,0.22314355131420976,2.8285758,0
f43e5801-1554-4aea-9459-5d456fd87ced,1.4098928,0.030174054,0.0,0.030174054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3028601,0.031897847,0.0,0.031897847,0.0,0.0,0.0,0.0,0.3125,4,0.18232155679395462,2.7127528,0
f43e5801-1554-4aea-9459-5d456fd87ced,1.1879295,0.035965554,0.0,0.035965554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0466031,0.018966712,0.0,0.018966712,0.0,0.0,0.0,0.0,0.25,5,0.1541506798272583,2.2345326,0
f43e5801-1554-4aea-9459-5d456fd87ced,1.1581595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0472006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,6,0.13353139262452263,2.20536,0
f43e5801-1554-4aea-9459-5d456fd87ced,1.148392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,7,0.11778303565638346,2.1325872,0
f43e5801-1554-4aea-9459-5d456fd87ced,0.75447613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,8,0.1053605156578263,1.4068749,0
f43e5801-1554-4aea-9459-5d456fd87ced,0.5571176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5942217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,9,0.09531017980432487,1.1513393,0
48891d9e-3e70-4c80-874a-1d65fee7cb64,2.102335,0.0,0.0,0.071983844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8791962,0.0,0.0,0.048999924,0.0,0.0,0.0,0.0,0.7,0,0.6931471805599453,3.9815311,0
48891d9e-3e70-4c80-874a-1d65fee7cb64,1.6768533,0.22341514,0.0,0.22341514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6125658,0.23879491,0.0,0.23879491,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,3.2894192,0
48891d9e-3e70-4c80-874a-1d65fee7cb64,1.5095975,0.33407176,0.20913868,0.33407176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3416824,0.27056706,0.18274952,0.27056706,0.0,0.0,0.0,0.0,0.6,2,0.2876820724517809,2.85128,1
48891d9e-3e70-4c80-874a-1d65fee7cb64,1.3326329,0.07099581,0.0,0.07099581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1221441,0.04359158,0.0,0.04359158,0.0,0.0,0.0,0.0,0.6,3,0.22314355131420976,2.454777,0
48891d9e-3e70-4c80-874a-1d65fee7cb64,1.2242612,0.030174054,0.0,0.030174054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1307651,0.031897847,0.0,0.031897847,0.0,0.0,0.0,0.0,0.4,4,0.18232155679395462,2.3550262,0
48891d9e-3e70-4c80-874a-1d65fee7cb64,1.1879295,0.035965554,0.0,0.035965554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0466031,0.018966712,0.0,0.018966712,0.0,0.0,0.0,0.0,0.4,5,0.1541506798272583,2.2345326,0
48891d9e-3e70-4c80-874a-1d65fee7cb64,0.62297314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56479937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6,0.13353139262452263,1.1877725,0
48891d9e-3e70-4c80-874a-1d65fee7cb64,0.60318184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,7,0.11778303565638346,1.1243637,0
48891d9e-3e70-4c80-874a-1d65fee7cb64,0.6006689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51904684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,8,0.1053605156578263,1.1197157,0
48891d9e-3e70-4c80-874a-1d65fee7cb64,0.55615926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4963749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9,0.09531017980432487,1.0525341,0
ea8b5860-44f3-40ca-8206-0593706aad67,2.2120397,0.22341514,0.0,0.22341514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1183746,0.23879491,0.0,0.23879491,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,4.3304143,0
ea8b5860-44f3-40ca-8206-0593706aad67,2.102335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8791962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833334,1,0.4054651081081644,3.9815311,0
ea8b5860-44f3-40ca-8206-0593706aad67,1.5095975,0.33407176,0.20913868,0.33407176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3416824,0.27056706,0.18274952,0.27056706,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,2.85128,0
ea8b5860-44f3-40ca-8206-0593706aad67,1.3326329,0.07099581,0.0,0.07099581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1221441,0.04359158,0.0,0.04359158,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,2.454777,0
ea8b5860-44f3-40ca-8206-0593706aad67,1.2242612,0.030174054,0.0,0.030174054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1307651,0.031897847,0.0,0.031897847,0.0,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,2.3550262,0
ea8b5860-44f3-40ca-8206-0593706aad67,1.1879295,0.035965554,0.0,0.035965554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0466031,0.018966712,0.0,0.018966712,0.0,0.0,0.0,0.0,0.33333334,5,0.1541506798272583,2.2345326,0
ea8b5860-44f3-40ca-8206-0593706aad67,1.1581595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0472006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,6,0.13353139262452263,2.20536,0
ea8b5860-44f3-40ca-8206-0593706aad67,0.8576561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,1.5896311,0
ea8b5860-44f3-40ca-8206-0593706aad67,0.75447613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,1.4068749,0
ea8b5860-44f3-40ca-8206-0593706aad67,0.60318184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,9,0.09531017980432487,1.1243637,0
2ed9dceb-470c-44ad-9a2f-c3d490249351,3.5461166,0.22341514,0.0,0.22341514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3924227,0.23879491,0.0,0.23879491,0.0,0.0,0.0,0.0,0.53333336,0,0.6931471805599453,6.9385395,0
2ed9dceb-470c-44ad-9a2f-c3d490249351,1.6808455,0.33407176,0.20913868,0.33407176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4899466,0.27056706,0.18274952,0.27056706,0.0,0.0,0.0,0.0,0.4666667,1,0.4054651081081644,3.170792,0
2ed9dceb-470c-44ad-9a2f-c3d490249351,1.5387901,0.07099581,0.0,0.07099581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2897857,0.04359158,0.0,0.04359158,0.0,0.0,0.0,0.0,0.4666667,2,0.2876820724517809,2.8285758,1
2ed9dceb-470c-44ad-9a2f-c3d490249351,1.4098928,0.030174054,0.0,0.030174054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3028601,0.031897847,0.0,0.031897847,0.0,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,2.7127528,0
2ed9dceb-470c-44ad-9a2f-c3d490249351,1.4023547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.226334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666667,4,0.18232155679395462,2.6286888,0
2ed9dceb-470c-44ad-9a2f-c3d490249351,1.1879295,0.035965554,0.0,0.035965554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0466031,0.018966712,0.0,0.018966712,0.0,0.0,0.0,0.0,0.26666668,5,0.1541506798272583,2.2345326,0
2ed9dceb-470c-44ad-9a2f-c3d490249351,1.1581595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0472006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000002,6,0.13353139262452263,2.20536,0
2ed9dceb-470c-44ad-9a2f-c3d490249351,1.148392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,2.1325872,0
2ed9dceb-470c-44ad-9a2f-c3d490249351,0.75447613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666668,8,0.1053605156578263,1.4068749,0
2ed9dceb-470c-44ad-9a2f-c3d490249351,0.5571176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5942217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666668,9,0.09531017980432487,1.1513393,0
2073137c-722c-4895-9aea-043d94e42d07,1.0831528,0.44802648,0.0,0.44802648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98044395,0.39402187,0.0,0.39402187,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,2.0635967,1
2073137c-722c-4895-9aea-043d94e42d07,0.89812404,0.4012111,0.0,0.4012111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7961669,0.3472065,0.0,0.3472065,0.0,0.0,0.0,0.0,0.75,1,0.4054651081081644,1.6942909,0
2073137c-722c-4895-9aea-043d94e42d07,0.66076434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2,0.2876820724517809,1.2728024,0
2073137c-722c-4895-9aea-043d94e42d07,0.5812642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,1.1043549,0
2073137c-722c-4895-9aea-043d94e42d07,0.56120455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4936855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,1.05489,0
2073137c-722c-4895-9aea-043d94e42d07,0.53804713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47713277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.1541506798272583,1.0151799,0
2073137c-722c-4895-9aea-043d94e42d07,0.499258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44880933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,6,0.13353139262452263,0.9480673,0
2073137c-722c-4895-9aea-043d94e42d07,0.37165526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32712016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,0.11778303565638346,0.6987754,0
2073137c-722c-4895-9aea-043d94e42d07,0.32931915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32773188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,0.1053605156578263,0.657051,0
2073137c-722c-4895-9aea-043d94e42d07,0.32931915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9,0.09531017980432487,0.6102357,0
1d7b36e7-71c0-4b33-81ea-afe262ad067f,1.0831528,0.44802648,0.0,0.44802648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98044395,0.39402187,0.0,0.39402187,0.0,0.0,0.0,0.0,1.0,0,0.6931471805599453,2.0635967,0
1d7b36e7-71c0-4b33-81ea-afe262ad067f,0.8202565,0.4012111,0.0,0.4012111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7346786,0.3472065,0.0,0.3472065,0.0,0.0,0.0,0.0,1.0,1,0.4054651081081644,1.5549351,1
1d7b36e7-71c0-4b33-81ea-afe262ad067f,0.66076434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,1.2728024,0
1d7b36e7-71c0-4b33-81ea-afe262ad067f,0.5812642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,1.1043549,0
1d7b36e7-71c0-4b33-81ea-afe262ad067f,0.43677187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39223677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.82900864,0
1d7b36e7-71c0-4b33-81ea-afe262ad067f,0.41336417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36882907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.78219324,0
1d7b36e7-71c0-4b33-81ea-afe262ad067f,0.37165526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32712016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,0.13353139262452263,0.6987754,0
1d7b36e7-71c0-4b33-81ea-afe262ad067f,0.25574756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23449437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,0.11778303565638346,0.49024194,0
1d7b36e7-71c0-4b33-81ea-afe262ad067f,0.22069103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19328679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,0.1053605156578263,0.4139778,0
1d7b36e7-71c0-4b33-81ea-afe262ad067f,0.19728334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16987911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9,0.09531017980432487,0.36716247,0
659e3174-7a76-4f9d-9058-b980b3d251a2,5.615243,0.8098019,0.49881586,0.8632131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1032643,0.7230869,0.41822,0.7625276,0.0,0.0,0.0,0.0,0.5625,0,0.6931471805599453,10.718508,0
659e3174-7a76-4f9d-9058-b980b3d251a2,3.146802,0.0,0.011702321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1,0.4054651081081644,5.971447,0
659e3174-7a76-4f9d-9058-b980b3d251a2,2.7973197,0.0,0.07175696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4819322,0.0,0.05196528,0.0,0.0,0.0,0.0,0.0,0.4375,2,0.2876820724517809,5.279252,0
659e3174-7a76-4f9d-9058-b980b3d251a2,1.8567203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6671312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3,0.22314355131420976,3.5238514,0
659e3174-7a76-4f9d-9058-b980b3d251a2,1.2804805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1325874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,4,0.18232155679395462,2.4130678,0
659e3174-7a76-4f9d-9058-b980b3d251a2,1.2096442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1257839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,5,0.1541506798272583,2.3354282,0
659e3174-7a76-4f9d-9058-b980b3d251a2,1.2049749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0940161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,6,0.13353139262452263,2.298991,0
659e3174-7a76-4f9d-9058-b980b3d251a2,1.095778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,7,0.11778303565638346,2.0923088,0
659e3174-7a76-4f9d-9058-b980b3d251a2,1.0578951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,8,0.1053605156578263,2.0109904,0
659e3174-7a76-4f9d-9058-b980b3d251a2,1.010916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,9,0.09531017980432487,1.9396989,0
73a12c96-7c84-40d5-b493-170e289e213b,5.615243,0.8098019,0.49881586,0.8632131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1032643,0.7230869,0.41822,0.7625276,0.0,0.0,0.0,0.0,0.5625,0,0.6931471805599453,10.718508,1
73a12c96-7c84-40d5-b493-170e289e213b,3.146802,0.0,0.011702321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1,0.4054651081081644,5.971447,0
73a12c96-7c84-40d5-b493-170e289e213b,2.7973197,0.0,0.07175696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4819322,0.0,0.05196528,0.0,0.0,0.0,0.0,0.0,0.4375,2,0.2876820724517809,5.279252,0
73a12c96-7c84-40d5-b493-170e289e213b,1.8567203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6671312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3,0.22314355131420976,3.5238514,0
73a12c96-7c84-40d5-b493-170e289e213b,1.2804805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1325874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,4,0.18232155679395462,2.4130678,0
73a12c96-7c84-40d5-b493-170e289e213b,1.2096442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1257839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,5,0.1541506798272583,2.3354282,0
